MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1218,2975.783323,2139.79064,935.23,0.19197,0.1608,Br-HCO,9,13,25,sra,46.49361526,6.172655000000001
mof_unit_pretest_1219,4656.75802,1885.35848,3255.3,0.36446,0.5421,NH2-NHMe,9,3,18,sra,30.38886619,6.39706
mof_unit_pretest_1220,1679.4406780000002,1997.142,0.0,0.07015,0.0355,I-Ph,2,13,14,pcu,41.25326589,7.374064999999999
mof_unit_pretest_1221,2880.572144,1459.842792,2758.04,0.34808,0.4136,F-HCO,2,1,29,pcu,20.44591858,4.898702
mof_unit_pretest_1222,2449.051727,1280.11392,1691.95,0.25188,0.2902,Et-NO2,2,1,28,pcu,13.34255416,6.1023760000000005
mof_unit_pretest_1223,2381.7293440000003,1198.18188,1933.83,0.22683,0.2715,Ph-OH,2,13,25,pcu,31.46532518,6.996267
mof_unit_pretest_1224,1651.951509,735.6446,3274.66,0.35112,0.4748,Et,2,16,19,pcu,11.02288858,5.0378680000000005
mof_unit_pretest_1225,2459.814835,1539.85492,1208.74,0.2040799999999999,0.1963,COOH-Pr,3,24,28,pcu,19.94855866,5.978483
mof_unit_pretest_1226,3441.5765840000004,3557.30584,636.49,0.16476,0.096,NH2-I,9,17,23,sra,79.23802498,6.382206
mof_unit_pretest_1227,1709.805441,841.40454,2481.8,0.28593,0.3499,NO2-CN,3,16,22,pcu,18.93367425,5.943672
mof_unit_pretest_1228,1652.690095,799.76984,2194.38,0.27769,0.3456,OEt-H,2,4,23,pcu,12.1081102,5.565358
mof_unit_pretest_1229,2567.9361,963.84328,3237.96,0.41962,0.6733,OMe,2,6,9,pcu,15.03859396,5.172917
mof_unit_pretest_1230,3767.142344,2486.83844,1265.43,0.21774,0.1986,Cl,4,17,17,acs,44.39988929,5.58534
mof_unit_pretest_1231,1657.002381,871.06744,2652.85,0.33523,0.384,Br,3,14,25,pcu,13.44327911,5.391403
mof_unit_pretest_1232,2793.928226,1496.1829,3045.3,0.34406,0.3869,I-OH,9,16,20,sra,30.46572658,6.292091
mof_unit_pretest_1233,2247.61122,1403.58894,1245.75,0.20984,0.2024,Ph-Br,9,1,17,sra,30.37066326,5.696978
mof_unit_pretest_1234,3076.986355,1063.77572,3792.37,0.43335,0.7549,Pr-H,3,16,27,pcu,11.42251843,5.114023
mof_unit_pretest_1235,2822.014487,1480.811133,1666.05,0.25831,0.2965,F-OPr,9,2,13,sra,14.86154934,5.875352
mof_unit_pretest_1236,3293.306114,1622.40256,0.0,0.20904,0.2555,NH2-OPr,3,17,25,pcu,22.88230541,5.355096
mof_unit_pretest_1237,2406.740251,1500.90312,990.89,0.13602,0.1314,OEt,9,16,16,sra,83.8245606,8.304893
mof_unit_pretest_1238,1991.767135,923.8838,2645.64,0.2933699999999999,0.3809,NHMe,2,1,27,pcu,13.11491325,5.907691000000001
mof_unit_pretest_1239,10354.06849,3562.38908,3727.34,0.49713,0.8701,OH,4,28,28,acs,10.11692237,4.7056
mof_unit_pretest_1240,1255.408681,783.4928,734.92,0.11944,0.1152,Pr-Ph,3,12,19,pcu,26.93204993,6.607375
mof_unit_pretest_1241,1143.276165,729.18552,1335.11,0.21261,0.2007,COOH-OMe,3,4,11,pcu,21.84274214,6.301538
mof_unit_pretest_1242,6092.578349,2101.5924,4033.1,0.4401199999999999,0.7684,OH,4,3,7,acs,10.92741039,5.709566000000001
mof_unit_pretest_1243,5274.94024,3498.64,1402.67,0.22685,0.206,Br-OPr,12,1,11,bcu,21.31474618,5.718242
mof_unit_pretest_1244,1111.3223039999998,691.531213,1350.91,0.22618,0.2189,F,2,4,22,pcu,16.89752196,5.6405970000000005
mof_unit_pretest_1245,2036.947932,753.42376,3789.4,0.35696,0.5812,Et,3,6,10,pcu,7.722723254,4.78303
mof_unit_pretest_1246,2017.010486,1010.91474,1911.62,0.29703,0.3569,NHMe-OH,2,4,27,pcu,11.56602744,5.953375
mof_unit_pretest_1247,4310.659044,3154.186384,0.0,0.20098,0.1654,F-NO2,1,9,24,pcu,21.71363767,6.185894
mof_unit_pretest_1248,2276.7510260000004,1350.54432,1243.57,0.19871,0.2017,NHMe,3,4,4,pcu,24.46772626,5.826245
mof_unit_pretest_1249,1637.961116,1054.40984,1064.28,0.19289,0.1805,Ph,9,4,11,sra,23.77656149,5.946279
mof_unit_pretest_1250,1196.207795,1215.34896,0.0,0.03043,0.018,COOH-OH,3,14,22,pcu,119.1939755,9.264966
mof_unit_pretest_1251,1043.181258,537.078703,2231.64,0.28938,0.3385,H-F,3,10,23,pcu,13.28401721,5.053166
mof_unit_pretest_1252,1222.678125,727.5466,1671.26,0.2497,0.2527,NH2-OH,2,4,19,pcu,28.74879606,5.534006
mof_unit_pretest_1253,2256.154204,907.82308,3179.08,0.38793,0.5806,OMe,2,2,15,pcu,11.16635436,5.407115
mof_unit_pretest_1254,2061.114868,1009.61086,2349.15,0.31484,0.3871,Me,12,1,10,bcu,15.2415371,5.545349
mof_unit_pretest_1255,1147.862941,1027.30026,0.0,0.0718299999999999,0.0483,COOH-OH,3,4,22,pcu,79.62071639,9.541059
mof_unit_pretest_1256,3504.161087,1455.6538,3288.04,0.38499,0.5581,NO2,9,6,18,sra,30.79103708,6.349641
mof_unit_pretest_1257,1346.749505,876.7039800000001,1063.74,0.1937299999999999,0.1792,Cl-OEt,3,4,13,pcu,13.97611033,5.614764
mof_unit_pretest_1258,2219.58005,1100.13688,1813.67,0.2828699999999999,0.3437,H-NHMe,2,17,24,pcu,9.874538687,5.526876000000001
mof_unit_pretest_1259,1259.6321779999998,994.87052,1055.36,0.21788,0.1661,SO3H-NO2,1,10,10,pcu,39.45691617,6.480365
mof_unit_pretest_1260,2476.547018,1335.67764,2133.11,0.29929,0.3342,HCO-H,3,22,28,pcu,17.71781251,4.970328
mof_unit_pretest_1261,3914.419513,2821.26688,777.19,0.15875,0.1326,OH-COOH,4,11,14,acs,55.49518927,7.198447
mof_unit_pretest_1262,2875.878706,1117.918626,3360.47,0.42672,0.6611,F-OMe,2,4,29,pcu,7.282439649,4.446772
mof_unit_pretest_1263,1795.913102,1141.6327199999998,239.76,0.1154099999999999,0.1093,NHMe-OH,3,10,29,pcu,76.28660719,7.887272999999999
mof_unit_pretest_1264,1126.853755,663.54064,1513.35,0.25279,0.2585,CN,2,4,4,pcu,13.47395313,5.775052
mof_unit_pretest_1265,1643.985898,1313.9306800000002,0.0,0.0,0.0,SO3H-Me,3,24,25,pcu,53.04908132,7.621071000000001
mof_unit_pretest_1266,1390.189378,771.0631599999999,2504.33,0.31061,0.3373,H-NO2,3,5,27,pcu,12.31135125,4.710915
mof_unit_pretest_1267,1661.9020890000002,941.79316,1683.1,0.22448,0.2386,OPr-COOH,2,4,6,pcu,20.7434311,5.565081
mof_unit_pretest_1268,5440.147495,1929.36932,4251.02,0.42323,0.7187,,4,7,7,acs,19.96422958,5.725473
mof_unit_pretest_1269,1145.381161,853.319493,663.83,0.11524,0.0932,F-NH2,3,1,9,pcu,17.16192468,6.321801
mof_unit_pretest_1270,6310.652657,3855.1248,1648.31,0.3145199999999999,0.3101,COOH-Br,2,17,17,pcu,17.88740606,5.504599
mof_unit_pretest_1271,3003.118178,1032.04796,3679.15,0.43627,0.7645,OPr,2,18,23,pcu,10.73814179,5.464755
mof_unit_pretest_1272,1613.7674949999998,993.87256,1178.33,0.1605,0.1569,NO2-OPr,2,9,13,pcu,47.24682939,6.055848999999999
mof_unit_pretest_1273,2326.951554,867.8172400000001,3340.79,0.40655,0.6565,NHMe,2,8,10,pcu,7.135081149,5.320691
mof_unit_pretest_1274,4333.465472,2175.41258,2178.88,0.3140199999999999,0.3767,H-HCO,4,17,25,acs,29.94789453,5.798109999999999
mof_unit_pretest_1275,1084.213452,841.2705199999999,0.0,0.09772,0.0758,HCO,3,24,24,pcu,22.79130321,6.868448
mof_unit_pretest_1276,1106.702166,825.3820400000001,0.0,0.0952799999999999,0.0769,Cl,2,1,9,pcu,25.91945578,7.042062
mof_unit_pretest_1277,2163.152857,1788.4865559999998,559.24,0.11127,0.081,NH2-HCO,10,44,47,etb,27.37075173,6.6123270000000005
mof_unit_pretest_1278,5799.263481,1520.1924800000002,5096.58,0.58258,1.3384,,12,17,26,bcu,8.644794914,4.699252
mof_unit_pretest_1279,1551.057473,885.7349960000001,1621.09,0.2399599999999999,0.253,F-Et,2,4,17,pcu,14.50839107,5.5785540000000005
mof_unit_pretest_1280,1590.728021,883.4394599999999,1603.87,0.25559,0.2771,COOH-Ph,3,14,17,pcu,25.84148004,5.947051
mof_unit_pretest_1281,1083.64141,1022.02288,0.0,0.05869,0.0375,Cl-NH2,2,12,15,pcu,80.10087977,7.372221000000001
mof_unit_pretest_1282,1219.811865,1113.83224,0.0,0.06308,0.0416,Ph-Cl,3,12,14,pcu,61.05328839,8.03732
mof_unit_pretest_1283,2395.842826,942.34742,3170.47,0.4553,0.6971,Br,3,16,17,pcu,12.19099023,4.766908
mof_unit_pretest_1284,1941.918551,1937.666456,212.68,0.05721,0.0345,OH-SO3H,10,46,56,etb,68.14449484,8.193581
mof_unit_pretest_1285,1550.510535,875.6984,1631.87,0.27395,0.2921,H-NO2,2,14,18,pcu,24.43139937,5.778214
mof_unit_pretest_1286,1429.512583,667.2053400000001,2848.85,0.36249,0.4677,OMe,3,14,21,pcu,11.29220713,4.843
mof_unit_pretest_1287,1604.307401,855.3634400000001,2190.13,0.33084,0.3737,H-SO3H,3,11,17,pcu,15.66619938,5.442135
mof_unit_pretest_1288,1892.50479,1669.01082,0.0,0.0,0.0,Cl-SO3H,9,4,16,sra,83.02984575,9.511157
mof_unit_pretest_1289,2172.219032,1754.509876,494.08,0.1134599999999999,0.0846,NO2-NHMe,10,47,56,etb,25.21765822,6.636599
mof_unit_pretest_1290,6841.156431999999,3360.4170200000003,1936.11,0.28495,0.3494,HCO-OMe,4,3,3,acs,13.41985201,4.979348
mof_unit_pretest_1291,945.231218,801.61194,0.0,0.04216,0.0299,OMe-HCO,2,4,5,pcu,19.39808462,7.628486
mof_unit_pretest_1292,1088.886774,759.66292,0.0,0.1052,0.0908,COOH-Pr,2,12,15,pcu,46.28813215,7.646609
mof_unit_pretest_1293,3960.90814,1688.78464,2381.96,0.37609,0.5312,HCO-NO2,9,7,23,sra,15.71118998,5.777508
mof_unit_pretest_1294,4920.23704,1481.88148,4174.14,0.52653,1.0528,NHMe-NO2,3,17,28,pcu,13.11198554,4.904454
mof_unit_pretest_1295,2391.449263,1356.8193199999998,961.71,0.17349,0.1841,OEt-Me,9,2,23,sra,38.8702488,6.011844
mof_unit_pretest_1296,2319.294224,1798.77928,0.0,0.0853299999999999,0.0663,OMe,3,1,1,pcu,36.41117696,6.7907470000000005
mof_unit_pretest_1297,1311.17634,792.37522,1339.87,0.22219,0.2214,CN-Me,3,14,16,pcu,39.13400524,6.585953
mof_unit_pretest_1298,2428.4107940000004,1059.3964,2998.85,0.37742,0.521,NO2-OMe,3,17,19,pcu,9.571257026,4.978318
mof_unit_pretest_1299,27516.0533,8139.629220000001,4002.33,0.57253,1.1656,NO2,2,32,58,rht,8.038981845,5.363249
mof_unit_pretest_1300,1548.443186,1097.8927199999998,0.0,0.05535,0.047,NO2-OPr,2,1,18,pcu,30.95533739,6.905235
mof_unit_pretest_1301,853.6102789999999,525.000126,1925.32,0.27555,0.2698,F,3,10,13,pcu,14.29801588,5.302396
mof_unit_pretest_1302,2366.917259,913.59462,3394.55,0.39246,0.6123,H-Me,3,18,22,pcu,8.822726435,5.020417
mof_unit_pretest_1303,6091.366346,2337.4594850000003,3549.94,0.42406,0.6655,F-H,4,3,7,acs,10.53882529,4.989363
mof_unit_pretest_1304,2309.585436,1999.691096,480.5,0.09795,0.0681,SO3H-COOH,10,49,55,etb,36.60699174,5.692762999999999
mof_unit_pretest_1305,1231.3802859999998,791.49608,1362.31,0.2156,0.202,HCO-COOH,2,10,27,pcu,18.00518006,5.272976
mof_unit_pretest_1306,1957.861255,827.74326,2525.36,0.38133,0.5432,Pr-CN,2,13,16,pcu,11.20561458,4.852976
mof_unit_pretest_1307,15660.570136000002,6486.29584,2419.8,0.30399,0.442,OPr,3,5,28,nbo,14.06770072,5.866105
mof_unit_pretest_1308,2837.267304,1486.4312,1875.84,0.23899,0.2747,OPr-COOH,2,22,29,pcu,32.87098387,6.151029
mof_unit_pretest_1309,1946.844074,1535.73174,230.33,0.10918,0.0834,Et-Br,4,1,15,acs,41.50622132,6.667875
mof_unit_pretest_1310,1370.47759,763.6283599999999,1047.32,0.18093,0.1955,NH2-NHMe,2,5,27,pcu,26.57193556,6.268604
mof_unit_pretest_1311,7834.864533,3786.67136,2250.05,0.29115,0.3628,Me-OH,4,2,17,acs,16.09570989,6.128533
mof_unit_pretest_1312,1336.85836,725.5223599999999,1996.81,0.31389,0.3483,H-NO2,2,1,16,pcu,15.84932617,5.28221
mof_unit_pretest_1313,1861.919846,997.36681,1884.21,0.29775,0.3347,OEt-I,3,13,16,pcu,14.21472073,5.435091000000001
mof_unit_pretest_1314,5154.216285,2411.7968,2531.09,0.30682,0.3949,Pr,12,4,11,bcu,14.27856222,5.293389
mof_unit_pretest_1315,1851.386198,768.35382,2893.57,0.39064,0.5668,H-NHMe,3,13,16,pcu,11.09225583,5.096773000000001
mof_unit_pretest_1316,2131.010261,1044.91922,2291.45,0.3367699999999999,0.4136,CN-SO3H,2,16,17,pcu,18.07223702,5.2349
mof_unit_pretest_1317,2339.923516,893.5204,3539.48,0.41402,0.6529,Me,3,18,24,pcu,8.125379383,4.912036
mof_unit_pretest_1318,2353.742473,1751.522639,872.05,0.15946,0.129,F-Et,10,46,53,etb,28.53695329,6.208075
mof_unit_pretest_1319,1008.574746,827.1816200000001,751.33,0.1536,0.1128,NH2-Br,2,10,23,pcu,24.06994427,6.099361
mof_unit_pretest_1320,3184.248094,1774.497976,1511.46,0.31504,0.3404,NO2,10,51,53,etb,21.07994833,5.881469999999999
mof_unit_pretest_1321,1601.875437,1152.50824,0.0,0.07732,0.0647,Pr-OH,9,5,13,sra,122.5935989,8.809431
mof_unit_pretest_1322,1779.369232,823.257,2693.08,0.37367,0.4864,OH-H,3,4,8,pcu,11.27749966,4.684026
mof_unit_pretest_1323,1658.845205,903.68944,0.0,0.1572,0.1738,Pr-NHMe,3,1,23,pcu,17.31164456,5.958298
mof_unit_pretest_1324,3317.280868,2139.969736,1103.53,0.21089,0.1969,Ph-NH2,10,48,54,etb,28.76592799,5.847052
mof_unit_pretest_1325,3274.810581,1334.23752,2752.72,0.36603,0.541,OPr-OH,2,17,25,pcu,13.77975471,4.986594
mof_unit_pretest_1326,2299.404084,1388.2287199999998,1008.58,0.15002,0.1496,Ph-Me,3,2,22,pcu,20.12172288,5.982103
mof_unit_pretest_1327,2565.901644,1297.95224,1822.84,0.28451,0.3387,,12,4,9,bcu,22.23035065,5.7123800000000005
mof_unit_pretest_1328,3490.6556200000005,1498.84418,2850.09,0.3397,0.4764,OMe-Me,9,6,18,sra,26.37508988,5.717012
mof_unit_pretest_1329,2217.718589,1544.8283199999998,0.0,0.13925,0.1204,SO3H,9,1,18,sra,56.17722535,7.079708
mof_unit_pretest_1330,1032.994654,665.14332,657.01,0.17097,0.1599,Me-OH,3,10,25,pcu,24.98256721,6.611377
mof_unit_pretest_1331,1581.9989890000002,1136.593,1602.57,0.3176,0.2662,Br,3,1,17,pcu,14.93453582,5.119138
mof_unit_pretest_1332,762.3356200000001,583.4628,0.0,0.0911,0.0717,NH2,2,5,22,pcu,28.2731847,6.691198
mof_unit_pretest_1333,6873.417015999999,2566.02172,3504.76,0.41736,0.6733,SO3H,4,3,27,acs,11.08441738,4.932532
mof_unit_pretest_1334,3362.92016,2310.183136,1296.11,0.24702,0.2165,NH2-Cl,10,49,54,etb,28.0159867,5.909835
mof_unit_pretest_1335,1753.705925,779.65586,2691.81,0.35845,0.4856,OEt-COOH,2,4,8,pcu,15.97357746,4.972233
mof_unit_pretest_1336,3642.767314,1049.98856,3789.78,0.54645,1.1417,NHMe,2,18,27,pcu,8.332817377000001,4.808783999999999
mof_unit_pretest_1337,702.035359,635.008419,0.0,0.07371,0.0491,F-HCO,3,10,22,pcu,43.77925449,7.314541999999999
mof_unit_pretest_1338,941.536084,573.5229400000001,1488.74,0.24285,0.2401,Cl,3,4,5,pcu,14.2308068,5.154787000000001
mof_unit_pretest_1339,3256.907852,1926.696496,1676.1,0.2782,0.2832,NH2,10,48,54,etb,21.80033627,5.767205000000001
mof_unit_pretest_1340,2296.788457,1606.18414,946.06,0.17568,0.1513,OMe-I,3,11,11,pcu,20.74837661,5.931981
mof_unit_pretest_1341,1660.967192,952.2766,1585.82,0.23567,0.2475,H,9,11,2,sra,15.42929696,5.178323000000001
mof_unit_pretest_1342,5153.707564,2643.78208,2010.15,0.26684,0.3133,HCO-NHMe,12,1,24,bcu,23.22821831,5.505204
mof_unit_pretest_1343,2147.367037,847.45372,3063.0,0.4221899999999999,0.6442,NHMe,3,13,18,pcu,13.49212337,5.194255
mof_unit_pretest_1344,1625.111054,1195.2876199999998,904.83,0.17008,0.1393,Br-COOH,9,4,4,sra,32.27706916,6.51543
mof_unit_pretest_1345,933.110488,621.11556,1650.08,0.27028,0.2445,Cl,2,1,5,pcu,17.15941052,5.188468
mof_unit_pretest_1346,1345.56375,753.1061129999999,2255.45,0.30441,0.3275,HCO-F,3,11,13,pcu,15.09296437,5.150593
mof_unit_pretest_1347,3318.413561,1469.84944,2511.43,0.35226,0.4789,Pr-COOH,3,17,25,pcu,16.85861479,5.018553
mof_unit_pretest_1348,1601.003144,1119.68848,857.02,0.16174,0.1393,NHMe-SO3H,3,14,17,pcu,47.0591102,6.964045
mof_unit_pretest_1349,3773.124516,2310.022718,1887.97,0.3331699999999999,0.3277,F-Cl,3,40,40,fof,26.0565992,5.607942
mof_unit_pretest_1350,1589.204823,790.5132,2435.28,0.34073,0.4125,Cl-NH2,2,13,24,pcu,14.26360472,5.0563910000000005
mof_unit_pretest_1351,1306.786681,953.369206,812.33,0.1565,0.1292,Me-F,3,14,16,pcu,29.72669823,7.063289
mof_unit_pretest_1352,1642.397491,847.38756,2326.24,0.30566,0.3568,H-Cl,2,14,25,pcu,13.00232592,5.735281
mof_unit_pretest_1353,3715.184344,1380.04592,3160.63,0.36376,0.5897,Ph-CN,3,23,25,pcu,10.68394004,5.281167
mof_unit_pretest_1354,906.83842,1047.56986,0.0,0.07874,0.041,Br-OH,3,4,10,pcu,23.85502257,7.0977630000000005
mof_unit_pretest_1355,5167.90668,2407.50696,2807.97,0.37926,0.4903,SO3H,12,1,11,bcu,14.74494819,5.409008999999999
mof_unit_pretest_1356,1607.397879,753.61528,2530.73,0.35631,0.4577,OH-Me,2,13,24,pcu,10.65474682,5.203496
mof_unit_pretest_1357,1758.8764170000002,799.3314,2745.83,0.32869,0.4356,NHMe-CN,3,1,26,pcu,9.717410946,4.968811
mof_unit_pretest_1358,1144.37733,700.42854,1602.9,0.26179,0.2576,NO2-HCO,2,11,14,pcu,25.04667595,5.699266000000001
mof_unit_pretest_1359,1646.95489,881.67886,1062.4,0.14987,0.1686,Pr,3,4,23,pcu,23.72194153,6.3581330000000005
mof_unit_pretest_1360,7372.512242,3629.31456,1803.28,0.29468,0.3605,Pr-NH2,2,5,15,nbo,16.33092724,5.302203
mof_unit_pretest_1361,922.409007,639.15548,0.0,0.16158,0.1404,CN,3,10,18,pcu,58.83090372,7.785778
mof_unit_pretest_1362,1367.367396,975.69648,973.82,0.17732,0.1496,CN-COOH,2,4,16,pcu,28.9192048,6.244125
mof_unit_pretest_1363,10872.569719,5849.45968,2965.82,0.38225,0.4279,SO3H,1,5,27,pcu,18.40811307,5.264419999999999
mof_unit_pretest_1364,4250.193273,1116.2848,4823.65,0.60349,1.3837,OEt,1,16,26,pcu,5.435845303,4.857544
mof_unit_pretest_1365,3191.75237,1510.85334,2008.54,0.32285,0.4107,OPr-HCO,9,7,13,sra,16.33229158,5.596856
mof_unit_pretest_1366,16858.793488,6874.46656,2823.86,0.38436,0.5676,OPr-NO2,1,2,19,pcu,15.02329522,5.529266000000001
mof_unit_pretest_1367,4342.227136,2531.1014600000003,1807.21,0.29468,0.3044,OH-Cl,4,17,25,acs,17.68735121,6.058773
mof_unit_pretest_1368,1235.238066,1005.513606,0.0,0.08209,0.0607,F-Br,2,9,19,pcu,74.90998763,7.885196
mof_unit_pretest_1369,3086.927583,1532.85212,2383.81,0.30488,0.3697,H-NH2,4,13,21,acs,14.40249702,5.052929
mof_unit_pretest_1370,908.096831,862.07796,0.0,0.06222,0.0395,OH-NO2,3,4,10,pcu,64.62863369,8.774242999999998
mof_unit_pretest_1371,1085.575602,811.638213,0.0,0.09469,0.0763,F,2,9,24,pcu,40.62366995,7.481942999999999
mof_unit_pretest_1372,1838.100024,993.47564,1842.09,0.23034,0.2566,NH2,3,10,29,pcu,33.23571445,7.134356
mof_unit_pretest_1373,11612.042779,5618.54608,2138.82,0.31979,0.398,NHMe-OMe,1,14,17,pcu,11.18084042,4.979902
mof_unit_pretest_1374,784.731496,657.33816,0.0,0.0,0.0,Pr-Et,3,5,24,pcu,17.22329094,7.874896000000001
mof_unit_pretest_1375,9013.400839,3987.87858,1669.88,0.37408,0.5092,Ph-Br,9,28,29,sra,20.7840591,6.0003470000000005
mof_unit_pretest_1376,8644.928662,4496.87656,2198.93,0.30893,0.3577,COOH,1,15,22,pcu,16.36840188,5.247838
mof_unit_pretest_1377,2508.894169,1414.07736,0.0,0.1787,0.1909,H-NH2,12,9,12,bcu,28.04321851,6.432956
mof_unit_pretest_1378,1825.804858,1568.7803199999998,0.0,0.04548,0.0319,NH2-SO3H,9,2,19,sra,118.9948534,9.814621
mof_unit_pretest_1379,1109.779896,949.1122,0.0,0.10629,0.0748,OH-NO2,3,4,12,pcu,47.28533224,7.457300999999999
mof_unit_pretest_1380,2303.114222,1777.05876,0.0,0.0863,0.0674,SO3H-HCO,9,18,22,sra,111.0062367,8.404404
mof_unit_pretest_1381,2329.162895,1572.61976,964.36,0.17101,0.1525,HCO,9,13,13,sra,26.83790568,6.641539
mof_unit_pretest_1382,2052.4862350000003,995.54122,2520.56,0.35112,0.4359,HCO,12,1,10,bcu,14.13397634,5.244974
mof_unit_pretest_1383,925.188949,553.87756,2135.78,0.29397,0.2957,Cl,3,5,13,pcu,16.761083499999998,5.257147
mof_unit_pretest_1384,1792.671696,785.65868,2656.26,0.3871199999999999,0.5319,OH,2,14,26,pcu,11.30590108,5.158996
mof_unit_pretest_1385,2628.24979,1730.4174,0.0,0.11288,0.1033,H-OMe,12,9,24,bcu,36.63823608,7.695505000000001
mof_unit_pretest_1386,1108.088706,695.6653200000001,1057.52,0.16293,0.1563,Et,2,14,22,pcu,18.55795345,6.60162
mof_unit_pretest_1387,2242.328625,1231.45168,2068.52,0.33328,0.3655,Br-Cl,2,9,17,pcu,19.65787236,5.245706
mof_unit_pretest_1388,1309.699807,781.39234,1239.45,0.19201,0.1938,Pr,3,14,16,pcu,39.17993806,6.963966
mof_unit_pretest_1389,1122.435476,665.3171,1184.02,0.16829,0.171,Pr,3,4,22,pcu,14.98398986,5.829863
mof_unit_pretest_1390,4358.781442,1656.96776,3351.23,0.42146,0.6677,OMe,9,18,27,sra,30.68553785,5.727915
mof_unit_pretest_1391,4349.462926,1793.2198600000002,3014.49,0.38081,0.5562,Me-H,4,2,25,acs,15.63452625,5.281088
mof_unit_pretest_1392,1918.545617,1681.29436,0.0,0.04558,0.0313,Br-Pr,9,11,16,sra,129.6613256,7.893692999999999
mof_unit_pretest_1393,1115.577933,849.34064,0.0,0.0731899999999999,0.0579,HCO-NHMe,3,1,4,pcu,41.74696737,7.232500999999999
mof_unit_pretest_1394,3786.930991,2619.988018,0.0,0.1692799999999999,0.1473,F-OPr,3,38,38,fof,31.16896227,6.941367
mof_unit_pretest_1395,2281.725109,1878.519676,555.7,0.12822,0.0938,NO2-Pr,10,42,56,etb,22.55398592,6.859167
mof_unit_pretest_1396,6267.460718,2672.46798,2667.15,0.5020600000000001,0.7091,I,9,27,28,sra,20.59425361,4.754898000000001
mof_unit_pretest_1397,1306.492618,765.38986,1110.85,0.1501299999999999,0.1543,OPr,3,11,16,pcu,38.62660622,7.022459
mof_unit_pretest_1398,3196.0233190000004,1196.07372,3263.3,0.37266,0.5997,COOH-OPr,2,3,5,pcu,13.861577,5.121491000000001
mof_unit_pretest_1399,1139.615333,601.14572,1960.33,0.26857,0.3066,OMe,3,11,14,pcu,19.30484933,5.84175
mof_unit_pretest_1400,2857.77703,1427.7383,2421.7,0.31708,0.3822,NO2-OMe,3,22,29,pcu,16.96930205,5.702776
mof_unit_pretest_1401,2594.875238,1579.97992,1328.79,0.19639,0.1942,OH-H,12,9,12,bcu,39.45683904,6.715183000000001
mof_unit_pretest_1402,3934.42956,3189.715133,0.0,0.079,0.0587,F-OMe,4,11,14,acs,53.58902951,6.996949000000001
mof_unit_pretest_1403,2552.149287,989.79444,3249.38,0.39941,0.6202,HCO-Me,2,6,14,pcu,9.114296633,4.920458
mof_unit_pretest_1404,1565.260454,859.70384,1628.06,0.26074,0.2859,CN,2,14,17,pcu,16.70641135,6.007626999999999
mof_unit_pretest_1405,1512.773829,1037.92336,0.0,0.10574,0.0928,HCO-OEt,2,9,21,pcu,69.79408568,7.428822999999999
mof_unit_pretest_1406,3782.800576,2404.55288,1386.73,0.23569,0.2233,Et-Br,9,16,27,sra,37.91287509,5.892732
mof_unit_pretest_1407,1634.485314,1262.327872,576.72,0.13693,0.1068,F-NHMe,9,1,2,sra,25.40294577,6.136936
mof_unit_pretest_1408,1122.402923,705.21885,1186.86,0.20162,0.1932,F-HCO,3,4,22,pcu,20.20999441,6.00645
mof_unit_pretest_1409,2862.939687,1345.78452,2810.24,0.38974,0.4993,Me-I,2,4,29,pcu,11.72637146,4.744706
mof_unit_pretest_1410,2496.610399,1609.2645,1698.72,0.2988699999999999,0.2792,OPr-I,3,4,28,pcu,21.46329143,6.104658000000001
mof_unit_pretest_1411,1775.711857,755.627886,2643.84,0.40647,0.5752,Et-F,2,4,8,pcu,13.3094922,5.760651
mof_unit_pretest_1412,11666.987877,5818.19808,2075.84,0.32684,0.3947,OMe,1,15,17,pcu,19.86448658,5.728475
mof_unit_pretest_1413,1144.434074,627.14324,1874.04,0.28591,0.3142,NH2-HCO,3,12,14,pcu,16.27481039,5.564252
mof_unit_pretest_1414,2787.150924,1013.9916,3984.86,0.33254,0.5505,OPr-NH2,2,21,25,pcu,8.50265782,4.913231
mof_unit_pretest_1415,5099.423261999999,2648.4633,1705.38,0.2778199999999999,0.3221,Ph-HCO,3,4,22,nbo,21.19263197,5.701559
mof_unit_pretest_1416,2898.420137,1308.01532,2237.54,0.28158,0.3758,OPr-OMe,3,8,9,pcu,22.94481419,6.734639
mof_unit_pretest_1417,2552.236052,1045.90076,3037.99,0.37379,0.5493,OH-OPr,2,18,21,pcu,7.707333457000001,4.915736
mof_unit_pretest_1418,3886.188077,1480.43124,3195.69,0.4017,0.635,Pr-HCO,2,16,29,pcu,12.41107441,5.228326999999999
mof_unit_pretest_1419,3893.005443,3001.43552,564.66,0.1287599999999999,0.1006,HCO-NO2,4,1,4,acs,81.39125402,8.133512
